word,DELMET,wordcat,context,DELMET,word_1,label_1,word_2,label_2,word_3,label_3,word_4,label_4,word_5,label_5,word_6,label_6,word_7,label_7,word_8,label_8,word_9,label_9,word_10,label_10,word_11,label_11,word_12,label_12,word_13,label_13,word_14,label_14,word_15,label_15,word_16,label_16,word_17,label_17,word_18,label_18,word_19,label_19,word_20,label_20,word_21,label_21,word_22,label_22,word_23,label_23,word_24,label_24,word_25,label_25
a,0,AT,Through it Palestinians are struggling on a daily basis to shake+off Israel authority and to construct their own,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0
daily,0,AJ,Through it Palestinians are struggling on a daily basis to shake+off Israel authority and to construct their own,0,daily,0,daily,0,daily,0,daily,0,daily,0,daily,0,daily,0,daily,0,daily,0,daily,0,daily,0,daily,0,daily,0,daily,0,daily,0,daily,0,daily,0,daily,0,daily,0,daily,0,daily,0,daily,0,daily,0,daily,0,daily,0
basis,0,N,Through it Palestinians are struggling on a daily basis to shake+off Israel authority and to construct their own,0,basis,0,basis,0,basis,0,basis,0,basis,0,basis,0,basis,0,basis,0,basis,0,basis,0,basis,0,basis,0,basis,0,basis,0,basis,0,basis,0,basis,0,basis,0,basis,0,basis,0,basis,0,basis,0,basis,0,basis,0,basis,0
to,0,TO,Through it Palestinians are struggling on a daily basis to shake+off Israel authority and to construct their own,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0
shake+off,1,V + AV,Through it Palestinians are struggling on a daily basis to shake+off Israel authority and to construct their own,1,shake+off,1,shake,1,shake+off,1,shake+off,1,shake+off,1,shake+off,1,shake+off,1,shake+off,1,shake+off,1,shake+off,1,shake+off,1,shake+off,1,shake+off,1,shake+off,1,shake+off,1,shake+off,1,shake+off,1,shake+off,1,shake+off,1,shake+off,1,shake+off,1,shake,1,shake+off,1,shake+off,1,shake+off,1
Israel,0,N,Through it Palestinians are struggling on a daily basis to shake+off Israel authority and to construct their own,0,Israel,0,Israel,0,Israel,0,Israel,0,Israel,0,Israel,0,Israel,0,Israel,0,Israel,0,Israel,0,Israel,0,Israel,0,Israel,0,Israel,0,Israel,0,Israel,0,Israel,0,Israel,0,Israel,0,Israel,0,Israel,0,Israel,0,Israel,0,Israel,0,Israel,0
authority,0,N,Through it Palestinians are struggling on a daily basis to shake+off Israel authority and to construct their own,0,authority,0,authority,0,authority,0,authority,0,authority,0,authority,0,authority,0,authority,0,authority,0,authority,0,authority,0,authority,0,authority,0,authority,0,authority,0,authority,0,authority,0,authority,0,authority,0,authority,0,authority,0,authority,0,authority,0,authority,0,authority,0
and,0,CJ,Through it Palestinians are struggling on a daily basis to shake+off Israel authority and to construct their own,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0,and,0
to,0,TO,Through it Palestinians are struggling on a daily basis to shake+off Israel authority and to construct their own,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0
construct,2,V,Through it Palestinians are struggling on a daily basis to shake+off Israel authority and to construct their own,2,construct,0,construct,0,construct,0,construct,0,construct,0,construct,0,construct,0,construct,0,construct,0,construct,0,construct,1,construct,0,construct,0,construct,0,construct,0,construct,0,construct,0,construct,0,construct,0,construct,0,construct,0,construct,0,construct,0,construct,0,construct,0
their,0,DP,Through it Palestinians are struggling on a daily basis to shake+off Israel authority and to construct their own,0,their,0,their,0,their,0,their,0,their,0,their,0,their,0,their,0,their,0,their,0,their,0,their,0,their,0,their,0,their,0,their,0,their,0,their,0,their,0,their,0,their,0,their,0,their,0,their,0,their,0
own,0,DT,Through it Palestinians are struggling on a daily basis to shake+off Israel authority and to construct their own,0,own,0,own,0,own,0,own,0,own,0,own,0,own,0,own,0,own,0,own,0,own,0,own,0,own,0,own,0,own,0,own,0,own,0,own,0,own,0,own,0,own,0,own,0,own,0,own,0,own,0
But,0,CJ,But these themes are always interspersed with more fanciful ones grimacing masks weird animals exuberant abstract patterns,0,But,0,But,0,But,0,But,0,But,0,But,0,But,0,But,0,But,0,But,0,But,0,But,0,But,0,But,0,But,0,But,0,But,0,But,0,But,0,But,0,But,0,But,0,But,0,But,0,But,0
these,1,DT,But these themes are always interspersed with more fanciful ones grimacing masks weird animals exuberant abstract patterns,1,these,0,these,0,these,0,these,0,these,0,these,0,these,0,these,0,these,0,these,0,these,0,these,0,these,0,these,0,these,0,these,0,these,0,these,0,these,0,these,0,these,0,these,0,these,0,these,0,these,0
themes,0,N,But these themes are always interspersed with more fanciful ones grimacing masks weird animals exuberant abstract patterns,0,themes,0,themes,0,themes,0,themes,0,themes,0,themes,0,themes,0,themes,0,themes,0,themes,0,themes,0,themes,0,themes,0,themes,0,themes,0,themes,0,themes,0,themes,0,themes,0,themes,0,themes,0,themes,0,themes,0,themes,0,themes,0
are,0,V,But these themes are always interspersed with more fanciful ones grimacing masks weird animals exuberant abstract patterns,0,are,0,are,0,are,0,are,0,are,0,are,0,are,0,are,0,are,0,are,0,are,0,are,0,are,0,are,0,are,0,are,0,are,0,are,0,are,0,are,0,are,0,are,0,are,0,are,0,are,0
always,0,AV,But these themes are always interspersed with more fanciful ones grimacing masks weird animals exuberant abstract patterns,0,always,0,always,0,always,0,always,0,always,0,always,0,always,0,always,0,always,0,always,0,always,0,always,0,always,0,always,0,always,0,always,0,always,0,always,0,always,0,always,0,always,0,always,0,always,0,always,0,always,0
interspersed,0,V,But these themes are always interspersed with more fanciful ones grimacing masks weird animals exuberant abstract patterns,0,interspersed,0,interspersed,0,interspersed,0,interspersed,0,interspersed,0,interspersed,0,interspersed,0,interspersed,0,interspersed,0,interspersed,0,interspersed,1,interspersed,0,interspersed,0,interspersed,0,interspersed,0,interspersed,0,interspersed,0,interspersed,0,interspersed,0,interspersed,0,interspersed,0,interspersed,1,interspersed,0,interspersed,1,interspersed,1
with,1,PR,But these themes are always interspersed with more fanciful ones grimacing masks weird animals exuberant abstract patterns,1,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0
more,0,AV,But these themes are always interspersed with more fanciful ones grimacing masks weird animals exuberant abstract patterns,0,more,0,more,0,more,0,more,0,more,0,more,0,more,0,more,0,more,0,more,0,more,0,more,0,more,0,more,0,more,0,more,0,more,0,more,0,more,0,more,0,more,0,more,0,more,0,more,0,more,0
fanciful,0,AJ,But these themes are always interspersed with more fanciful ones grimacing masks weird animals exuberant abstract patterns,0,fanciful,1,fanciful,0,fanciful,1,fanciful,1,fanciful,0,fanciful,1,fanciful,1,fanciful,1,fanciful,0,fanciful,0,fanciful,1,fanciful,1,fanciful,0,fanciful,0,fanciful,1,fanciful,1,fanciful,0,fanciful,0,fanciful,1,fanciful,0,fanciful,0,fanciful,1,fanciful,0,fanciful,1,fanciful,1
ones,0,N,But these themes are always interspersed with more fanciful ones grimacing masks weird animals exuberant abstract patterns,0,ones,0,ones,0,ones,0,ones,0,ones,0,ones,0,ones,0,ones,0,ones,0,ones,0,ones,0,ones,0,ones,0,ones,0,ones,0,ones,0,ones,0,ones,0,ones,0,ones,0,ones,0,ones,0,ones,0,ones,0,ones,0
grimacing,1,V,But these themes are always interspersed with more fanciful ones grimacing masks weird animals exuberant abstract patterns,1,grimacing,1,grimacing,0,grimacing,0,grimacing,0,grimacing,0,grimacing,1,grimacing,0,grimacing,0,grimacing,0,grimacing,0,grimacing,0,grimacing,0,grimacing,0,grimacing,0,grimacing,0,grimacing,0,grimacing,0,grimacing,0,grimacing,0,grimacing,0,grimacing,0,grimacing,1,grimacing,0,grimacing,0,grimacing,0
masks,0,N,But these themes are always interspersed with more fanciful ones grimacing masks weird animals exuberant abstract patterns,0,masks,0,masks,0,masks,0,masks,0,masks,0,masks,0,masks,0,masks,0,masks,0,masks,0,masks,0,masks,0,masks,0,masks,0,masks,0,masks,0,masks,0,masks,0,masks,0,masks,0,masks,0,masks,0,masks,0,masks,0,masks,0
weird,0,AJ,But these themes are always interspersed with more fanciful ones grimacing masks weird animals exuberant abstract patterns,0,weird,0,weird,0,weird,0,weird,0,weird,0,weird,0,weird,0,weird,0,weird,0,weird,0,weird,0,weird,0,weird,0,weird,0,weird,0,weird,0,weird,0,weird,0,weird,0,weird,0,weird,0,weird,0,weird,0,weird,0,weird,0
animals,0,N,But these themes are always interspersed with more fanciful ones grimacing masks weird animals exuberant abstract patterns,0,animals,0,animals,0,animals,0,animals,0,animals,0,animals,0,animals,0,animals,0,animals,0,animals,0,animals,0,animals,0,animals,0,animals,0,animals,0,animals,0,animals,0,animals,0,animals,0,animals,0,animals,0,animals,0,animals,0,animals,0,animals,0
exuberant,1,AJ,But these themes are always interspersed with more fanciful ones grimacing masks weird animals exuberant abstract patterns,1,exuberant,1,exuberant,0,exuberant,0,exuberant,0,exuberant,0,exuberant,1,exuberant,0,exuberant,0,exuberant,0,exuberant,0,exuberant,1,exuberant,0,exuberant,0,exuberant,0,exuberant,0,exuberant,0,exuberant,0,exuberant,0,exuberant,0,exuberant,0,exuberant,0,exuberant,1,exuberant,0,exuberant,1,exuberant,0
abstract,0,AJ,But these themes are always interspersed with more fanciful ones grimacing masks weird animals exuberant abstract patterns,0,abstract,0,abstract,0,abstract,0,abstract,0,abstract,0,abstract,0,abstract,0,abstract,0,abstract,0,abstract,0,abstract,0,abstract,0,abstract,0,abstract,0,abstract,0,abstract,0,abstract,0,abstract,0,abstract,0,abstract,0,abstract,0,abstract,0,abstract,0,abstract,1,abstract,0
patterns,0,N,But these themes are always interspersed with more fanciful ones grimacing masks weird animals exuberant abstract patterns,0,patterns,0,patterns,0,patterns,0,patterns,0,patterns,0,patterns,0,patterns,0,patterns,0,patterns,0,patterns,0,patterns,0,patterns,0,patterns,0,patterns,0,patterns,0,patterns,0,patterns,0,patterns,0,patterns,0,patterns,0,patterns,0,patterns,0,patterns,0,patterns,0,patterns,0
When,0,CJ,When built in 1938 it was The Ridges which is still what they call it locally a slum clearance project on the north bank of the Tyne 10 miles east of Newcastle,0,When,0,When,0,When,0,When,0,When,0,When,0,When,0,When,0,When,0,When,0,When,0,When,0,When,0,When,0,When,0,When,0,When,0,When,0,When,0,When,0,When,0,When,0,When,0,When,0,When,0
built,0,V,When built in 1938 it was The Ridges which is still what they call it locally a slum clearance project on the north bank of the Tyne 10 miles east of Newcastle,0,built,0,built,0,built,0,built,0,built,0,built,0,built,0,built,0,built,0,built,0,built,0,built,0,built,0,built,0,built,0,built,0,built,0,built,0,built,0,built,0,built,0,built,0,built,0,built,0,built,0
in,1,PR,When built in 1938 it was The Ridges which is still what they call it locally a slum clearance project on the north bank of the Tyne 10 miles east of Newcastle,1,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0
1938,0,CR,When built in 1938 it was The Ridges which is still what they call it locally a slum clearance project on the north bank of the Tyne 10 miles east of Newcastle,0,1938,0,1938,0,1938,0,1938,0,1938,0,1938,0,1938,0,1938,0,1938,0,1938,0,1938,0,1938,0,1938,0,1938,0,1938,0,1938,0,1938,0,1938,0,1938,0,1938,0,1938,0,1938,0,1938,0,1938,0,1938,0
it,0,PN,When built in 1938 it was The Ridges which is still what they call it locally a slum clearance project on the north bank of the Tyne 10 miles east of Newcastle,0,it,0,it,0,it,0,it,0,it,0,it,0,it,0,it,0,it,0,it,0,it,0,it,0,it,0,it,0,it,0,it,0,it,0,it,0,it,0,it,0,it,0,it,0,it,0,it,0,it,0
was,0,V,When built in 1938 it was The Ridges which is still what they call it locally a slum clearance project on the north bank of the Tyne 10 miles east of Newcastle,0,was,0,was,0,was,0,was,0,was,0,was,0,was,0,was,0,was,0,was,0,was,0,was,0,was,0,was,0,was,0,was,0,was,0,was,0,was,0,was,0,was,0,was,0,was,0,was,0,was,0
The,0,AT,When built in 1938 it was The Ridges which is still what they call it locally a slum clearance project on the north bank of the Tyne 10 miles east of Newcastle,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0,The,0
Ridges,0,N,When built in 1938 it was The Ridges which is still what they call it locally a slum clearance project on the north bank of the Tyne 10 miles east of Newcastle,0,Ridges,0,Ridges,0,Ridges,0,Ridges,0,Ridges,0,Ridges,0,Ridges,0,Ridges,0,Ridges,0,Ridges,0,Ridges,0,Ridges,0,Ridges,0,Ridges,0,Ridges,0,Ridges,0,Ridges,0,Ridges,0,Ridges,0,Ridges,0,Ridges,0,Ridges,0,Ridges,0,Ridges,0,Ridges,0
which,0,DT,When built in 1938 it was The Ridges which is still what they call it locally a slum clearance project on the north bank of the Tyne 10 miles east of Newcastle,0,which,0,which,0,which,0,which,0,which,0,which,0,which,0,which,0,which,0,which,0,which,0,which,0,which,0,which,0,which,0,which,0,which,0,which,0,which,0,which,0,which,0,which,0,which,0,which,0,which,0
is,0,V,When built in 1938 it was The Ridges which is still what they call it locally a slum clearance project on the north bank of the Tyne 10 miles east of Newcastle,0,is,0,is,0,is,0,is,0,is,0,is,0,is,0,is,0,is,0,is,0,is,0,is,0,is,0,is,0,is,0,is,0,is,0,is,0,is,0,is,0,is,0,is,0,is,0,is,0,is,0
still,0,AV,When built in 1938 it was The Ridges which is still what they call it locally a slum clearance project on the north bank of the Tyne 10 miles east of Newcastle,0,still,0,still,0,still,0,still,0,still,0,still,0,still,0,still,0,still,0,still,0,still,0,still,0,still,0,still,0,still,0,still,0,still,0,still,0,still,0,still,0,still,0,still,0,still,0,still,0,still,0
what,0,DT,When built in 1938 it was The Ridges which is still what they call it locally a slum clearance project on the north bank of the Tyne 10 miles east of Newcastle,0,what,0,what,0,what,0,what,0,what,0,what,0,what,0,what,0,what,0,what,0,what,0,what,0,what,0,what,0,what,0,what,0,what,0,what,0,what,0,what,0,what,0,what,0,what,0,what,0,what,0
