word,conv,word_19,label_19,word_12,label_12,word_18,label_18,word_24,label_24,word_3,label_3,word_14,label_14,word_10,label_10,word_11,label_11,word_15,label_15,word_8,label_8,word_1,label_1,word_7,label_7,word_5,label_5,word_9,label_9,word_6,label_6,word_13,label_13,word_25,label_25,word_17,label_17,word_16,label_16,word_23,label_23,word_4,label_4,word_22,label_22,word_20,label_20,word_2,label_2
by,0.0,2023,0,authorities,0,authorities,0,authorities,0,'s,0,smashes,1,authorities,0,authorities,0,2023,0,2023,0,authorities,0,2023,0,2023,0,smashes,1,authorities,0,2023,0,2023,0,2023,0,2023,0,authorities,0,authorities,0,smashes,1,2023,0,authorities,0
huge,1.0,smashes,1,2023,0,2023,0,2023,0,hottest,0,record,0,2023,0,2023,0,smashes,1,smashes,1,2023,0,smashes,1,smashes,1,record,0,2023,0,smashes,1,smashes,1,smashes,1,smashes,1,2023,0,2023,0,record,0,smashes,1,2023,0
margin,1.0,record,0,smashes,1,smashes,1,smashes,1,year,0,for,0,smashes,1,smashes,1,record,0,record,0,smashes,1,record,0,record,0,for,0,smashes,1,record,0,record,0,record,0,record,0,smashes,1,smashes,1,for,0,record,0,smashes,1
Rapid,1.0,for,0,record,0,record,0,record,0,by,0,world,0,record,0,record,0,for,0,for,0,record,0,for,0,for,0,world,0,record,0,for,0,for,0,for,0,for,0,record,0,record,0,world,1,for,0,record,0
reduction,1.0,world's,0,for,0,for,0,for,0,huge,0,'s,0,for,0,for,0,world,0,world,0,for,0,world,1,world,0,'s,0,for,0,world,0,world,0,world,1,world,0,for,0,for,0,'s,0,world,0,for,0
in,1.0,hottest,0,world's,0,world,0,world,0,margin,0,hottest,0,world,0,world,0,'s,0,'s,0,world,0,'s,0,'s,0,hottest,0,world,0,'s,0,'s,0,'s,0,'s,0,world,0,world,0,hottest,0,'s,0,world,0
fossil,0.0,year,0,hottest,0,'s,0,'s,0,Rapid,0,year,0,'s,0,'s,0,hottest,0,hottest,0,'s,0,hottest,0,hottest,0,year,0,'s,0,hottest,0,hottest,0,hottest,0,hottest,0,'s,0,'s,0,year,0,hottest,0,'s,0
fuel,0.0,by,0,year,0,hottest,0,hottest,0,reduction,0,by,0,hottest,0,hottest,0,year,0,year,0,hottest,0,year,0,year,0,by,0,hottest,0,year,0,year,0,year,0,year,0,hottest,0,hottest,0,by,0,year,0,hottest,0
burning,0.0,huge,0,by,0,year,0,year,0,in,0,huge,0,year,0,year,0,by,0,by,0,year,0,by,0,by,0,huge,0,year,0,by,0,by,0,by,0,by,0,year,0,year,0,huge,0,by,0,year,0
urgently,0.0,margin,0,huge,0,by,0,by,0,fossil,0,margin,0,by,0,by,0,huge,0,huge,0,by,0,huge,0,huge,0,margin,0,by,0,huge,0,huge,0,huge,0,huge,0,by,0,by,0,margin,0,huge,0,by,0
needed,0.0,Rapid,0,margin,0,huge,0,huge,0,fuel,0,Rapid,0,huge,0,huge,0,margin,0,margin,0,huge,0,margin,0,margin,0,Rapid,0,huge,0,margin,0,margin,0,margin,0,margin,0,huge,0,huge,0,Rapid,0,margin,0,huge,0
to,0.0,reduction,0,Rapid,0,margin,0,margin,0,burning,0,reduction,0,margin,0,margin,0,Rapid,0,Rapid,0,margin,0,Rapid,0,Rapid,0,reduction,0,margin,0,Rapid,0,Rapid,0,Rapid,0,Rapid,0,margin,0,margin,0,reduction,0,Rapid,0,margin,0
preserve,1.0,in,0,reduction,0,Rapid,0,Rapid,0,urgently,0,in,0,Rapid,0,Rapid,0,reduction,0,reduction,0,Rapid,0,reduction,0,reduction,0,in,0,Rapid,0,reduction,0,reduction,0,reduction,0,reduction,0,Rapid,0,Rapid,0,in,0,reduction,0,Rapid,0
liveable,0.0,fossil,0,in,0,reduction,0,reduction,0,needed,0,fossil,0,reduction,0,reduction,0,in,0,in,0,reduction,0,in,0,in,0,fossil,0,reduction,0,in,0,in,0,in,0,in,0,reduction,0,reduction,0,fossil,0,in,0,reduction,0
conditions,0.0,fuel,0,fossil,0,in,0,in,0,to,0,fuel,0,in,0,in,0,fossil,0,fossil,0,in,0,fossil,0,fossil,0,fuel,0,in,0,fossil,0,fossil,0,fossil,0,fossil,0,in,0,in,0,fuel,0,fossil,0,in,0
say,0.0,burning,0,fuel,0,fossil,0,fossil,0,preserve,1,burning,0,fossil,0,fossil,0,fuel,0,fuel,0,fossil,0,fuel,0,fuel,0,burning,0,fossil,0,fuel,0,fuel,0,fuel,0,fuel,0,fossil,0,fossil,0,burning,0,fuel,0,fossil,0
scientists,0.0,urgently,0,burning,0,fuel,0,fuel,0,liveable,1,urgently,0,fuel,0,fuel,0,burning,0,burning,0,fuel,0,burning,0,burning,0,urgently,0,fuel,0,burning,0,burning,0,burning,0,burning,0,fuel,0,fuel,0,urgently,0,burning,0,fuel,0
as,0.0,needed,0,urgently,0,burning,0,burning,0,conditions,0,needed,0,burning,0,burning,0,urgently,0,urgently,0,burning,0,urgently,0,urgently,0,needed,0,burning,0,urgently,0,urgently,0,urgently,0,urgently,0,burning,0,burning,0,needed,0,urgently,0,burning,0
climate,0.0,to,0,needed,0,urgently,0,urgently,0,say,0,to,0,urgently,0,urgently,0,needed,0,needed,0,urgently,0,needed,0,needed,0,to,0,urgently,0,needed,0,needed,0,needed,0,needed,0,urgently,0,urgently,0,to,0,needed,0,urgently,0
damage,0.0,preserve,0,to,0,needed,0,needed,0,scientists,0,preserve,1,needed,0,needed,0,to,0,to,0,needed,0,to,0,to,0,preserve,1,needed,0,to,0,to,0,to,0,to,0,needed,0,needed,0,preserve,0,to,0,needed,0
deepens,1.0,liveable,0,preserve,1,to,0,to,0,as,0,liveable,0,to,0,to,0,preserve,1,preserve,1,to,0,preserve,0,preserve,1,liveable,0,to,0,preserve,1,preserve,1,preserve,1,preserve,0,to,0,to,0,liveable,0,preserve,0,to,0
2023,0.0,conditions,0,liveable,0,preserve,1,preserve,1,climate,0,conditions,0,preserve,0,preserve,1,liveable,0,liveable,0,preserve,0,liveable,0,liveable,1,conditions,0,preserve,1,liveable,0,liveable,1,liveable,0,liveable,0,preserve,1,preserve,1,conditions,0,liveable,0,preserve,1
smashed,1.0,say,0,conditions,0,liveable,0,liveable,0,damage,0,say,0,liveable,0,liveable,0,conditions,0,conditions,0,liveable,0,conditions,0,conditions,0,say,0,liveable,0,conditions,0,conditions,0,conditions,0,conditions,0,liveable,0,liveable,0,say,0,conditions,0,liveable,0
the,0.0,scientists,0,say,0,conditions,0,conditions,0,deepens,0,scientists,0,conditions,0,conditions,0,say,0,say,0,conditions,0,say,0,say,0,scientists,0,conditions,0,say,0,say,0,say,0,say,0,conditions,0,conditions,0,scientists,0,say,0,conditions,0
record,0.0,as,0,scientists,0,say,0,say,0,2023,0,as,0,say,0,say,0,scientists,0,scientists,0,say,0,scientists,0,scientists,0,as,0,say,0,scientists,0,scientists,0,scientists,0,scientists,0,say,0,say,0,as,0,scientists,0,say,0
for,0.0,climate,0,as,0,scientists,0,scientists,0,smashed,1,climate,0,scientists,0,scientists,0,as,0,as,0,scientists,0,as,0,as,0,climate,0,scientists,0,as,0,as,0,as,0,as,0,scientists,0,scientists,0,climate,0,as,0,scientists,0
the,0.0,damage,0,climate,0,as,0,as,0,the,0,damage,0,as,0,as,0,climate,0,climate,0,as,0,climate,0,climate,0,damage,1,as,0,climate,0,climate,0,climate,0,climate,0,as,0,as,0,damage,0,climate,0,as,0
hottest,0.0,deepens,0,damage,0,climate,0,climate,0,record,0,deepens,0,climate,0,climate,0,damage,1,damage,1,climate,0,damage,0,damage,0,deepens,0,climate,0,damage,1,damage,1,damage,1,damage,1,climate,0,climate,0,deepens,0,damage,1,climate,0
year,0.0,2023,0,deepens,0,damage,1,damage,0,for,0,2023,0,damage,0,damage,0,deepens,0,deepens,0,damage,0,deepens,0,deepens,0,2023,0,damage,1,deepens,0,deepens,0,deepens,0,deepens,0,damage,0,damage,0,2023,0,deepens,0,damage,0
by,0.0,smashed,1,2023,0,deepens,0,deepens,0,the,0,smashed,1,deepens,0,deepens,0,2023,0,2023,0,deepens,0,2023,0,2023,0,smashed,1,deepens,0,2023,0,2023,0,2023,0,2023,0,deepens,0,deepens,0,smashed,1,2023,0,deepens,0
a,0.0,the,0,smashed,1,2023,0,2023,0,hottest,0,the,0,2023,0,2023,0,smashed,1,smashed,1,2023,0,smashed,1,smashed,1,the,0,2023,0,smashed,1,smashed,1,smashed,1,smashed,1,2023,0,2023,0,the,0,smashed,1,2023,0
huge,1.0,record,0,the,0,smashed,1,smashed,1,year,0,record,0,smashed,1,smashed,1,the,0,the,0,smashed,1,the,0,the,0,record,0,smashed,1,the,0,the,0,the,0,the,0,smashed,1,smashed,1,record,0,the,0,smashed,1
margin,1.0,for,0,record,0,the,0,the,0,by,0,for,0,the,0,the,0,record,0,record,0,the,0,record,0,record,0,for,0,the,0,record,1,record,0,record,1,record,0,the,0,the,0,for,0,record,0,the,0
providing,0.0,the,0,for,0,record,0,record,0,a,0,the,0,record,0,record,0,for,0,for,0,record,0,for,0,for,0,the,0,record,0,for,0,for,0,for,0,for,0,record,0,record,0,the,0,for,0,record,0
dramatic,1.0,hottest,0,the,0,for,0,for,0,huge,0,hottest,0,for,0,for,0,the,0,the,0,for,0,the,0,the,0,hottest,0,for,0,the,0,the,0,the,0,the,0,for,0,for,0,hottest,0,the,0,for,0
testimony,0.0,year,0,hottest,0,the,0,the,0,margin,0,year,0,the,0,the,0,hottest,0,hottest,0,the,0,hottest,0,hottest,0,year,0,the,0,hottest,0,hottest,0,hottest,0,hottest,0,the,0,the,0,year,0,hottest,0,the,0
of,0.0,by,0,year,0,hottest,0,hottest,0,providing,0,by,0,hottest,0,hottest,0,year,0,year,0,hottest,0,year,0,year,0,by,0,hottest,0,year,0,year,0,year,0,year,0,hottest,0,hottest,0,by,0,year,0,hottest,0
how,0.0,a,0,by,0,year,0,year,0,dramatic,1,a,0,year,0,year,0,by,0,by,0,year,0,by,0,by,0,a,0,year,0,by,0,by,0,by,0,by,0,year,0,year,0,a,0,by,0,year,0
much,0.0,huge,0,a,0,by,0,by,0,testimony,1,huge,0,by,0,by,0,a,0,a,0,by,0,a,0,a,0,huge,0,by,0,a,0,a,0,a,0,a,0,by,0,by,0,huge,0,a,0,by,0
warmer,0.0,margin,0,huge,0,a,0,a,0,of,0,margin,0,a,0,a,0,huge,0,huge,0,a,0,huge,0,huge,0,margin,0,a,0,huge,0,huge,0,huge,0,huge,0,a,0,a,0,margin,0,huge,0,a,0
and,0.0,providing,0,margin,0,huge,0,huge,0,how,0,providing,0,huge,0,huge,0,margin,0,margin,0,huge,0,margin,0,margin,0,providing,0,huge,0,margin,0,margin,0,margin,0,margin,0,huge,0,huge,0,providing,0,margin,0,huge,0
more,0.0,dramatic,1,providing,0,margin,0,margin,0,much,0,dramatic,1,margin,0,margin,0,providing,0,providing,0,margin,0,providing,0,providing,0,dramatic,1,margin,0,providing,0,providing,0,providing,0,providing,1,margin,0,margin,0,dramatic,1,providing,0,margin,0
dangerous,0.0,testimony,1,dramatic,1,providing,0,providing,0,warmer,0,testimony,1,providing,1,providing,0,dramatic,1,dramatic,1,providing,0,dramatic,1,dramatic,1,testimony,1,providing,0,dramatic,1,dramatic,1,dramatic,1,dramatic,1,providing,0,providing,0,testimony,1,dramatic,1,providing,0
today,0.0,of,0,testimony,1,dramatic,1,dramatic,1,and,0,of,0,dramatic,1,dramatic,1,testimony,1,testimony,1,dramatic,1,testimony,1,testimony,1,of,0,dramatic,1,testimony,1,testimony,1,testimony,1,testimony,1,dramatic,1,dramatic,1,of,0,testimony,1,dramatic,1
s,0.0,how,0,of,0,testimony,1,testimony,1,more,0,how,0,testimony,1,testimony,1,of,0,of,0,testimony,1,of,0,of,0,how,0,testimony,1,of,0,of,0,of,0,of,1,testimony,1,testimony,1,how,0,of,0,testimony,1
cliamte,0.0,much,0,how,0,of,0,of,0,dangerous,0,much,0,of,1,of,0,how,0,how,0,of,0,how,0,how,0,much,0,of,0,how,0,how,0,how,0,how,0,of,0,of,0,much,0,how,0,of,0
is,0.0,warmer,0,much,0,how,0,how,0,today,0,warmer,0,how,0,how,0,much,0,much,0,how,0,much,0,much,0,warmer,1,how,0,much,0,much,0,much,0,much,0,how,0,how,0,warmer,0,much,0,how,0
from,0.0,and,0,warmer,0,much,0,much,0,'s,0,and,0,much,0,much,0,warmer,0,warmer,0,much,0,warmer,0,warmer,0,and,0,much,0,warmer,0,warmer,0,warmer,0,warmer,0,much,0,much,0,and,0,warmer,0,much,0
the,0.0,more,0,and,0,warmer,0,warmer,0,climate,0,more,0,warmer,0,warmer,0,and,0,and,0,warmer,0,and,0,and,0,more,0,warmer,0,and,0,and,0,and,0,and,0,warmer,0,warmer,0,more,0,and,0,warmer,0
cooler,0.0,dangerous,0,more,0,and,0,and,0,is,0,dangerous,1,and,0,and,0,more,0,more,0,and,0,more,0,more,0,dangerous,0,and,0,more,0,more,0,more,0,more,0,and,0,and,0,dangerous,0,more,0,and,0
one,0.0,today's,0,dangerous,0,more,0,more,0,from,0,today's,0,more,0,more,0,dangerous,0,dangerous,0,more,0,dangerous,0,dangerous,0,today,0,more,0,dangerous,0,dangerous,0,dangerous,0,dangerous,0,more,0,more,0,today,0,dangerous,0,more,0
in,1.0,climate,0,today's,0,dangerous,1,dangerous,1,the,0,climate,0,dangerous,0,dangerous,0,today,0,today,0,dangerous,1,today,0,today,0,'s,0,dangerous,0,today,1,today 's,0,today,0,today,0,dangerous,0,dangerous,0,'s,0,today's,0,dangerous,1
which,0.0,is,0,climate,0,today,0,today's,0,cooler,0,is,0,today,0,today's,0,'s,0,'s,0,today,0,'s,0,'s,0,climate,0,today,1,'s,0,climate,0,'s,0,'s,0,today's,0,today,0,climate,0,climate,0,today's,0
human,0.0,from,0,is,0,'s,0,climate,0,one,0,from,0,'s,0,climate,0,climate,0,climate,0,'s,0,climate,0,climate,0,is,0,'s,0,climate,0,is,0,climate,0,climate,0,climate,0,'s,0,is,0,is,0,climate,0
civilisation,0.0,the,0,from,0,climate,0,is,0,in,0,the,0,climate,0,is,0,is,0,is,0,climate,0,is,0,is,0,from,0,climate,0,is,0,from,0,is,0,is,0,is,0,climate,0,from,0,from,0,is,0
developed,1.0,cooler,0,the,0,is,0,from,0,which,0,cooler,0,is,0,from,0,from,0,from,0,is,0,from,0,from,0,the,0,is,0,from,0,the,0,from,0,from,0,from,0,is,0,the,0,the,0,from,0
The,0.0,one,0,cooler,0,from,0,the,0,human,0,one,0,from,0,the,0,the,0,the,0,from,0,the,0,the,0,cooler,0,from,0,the,0,cooler,0,the,0,the,0,the,0,from,0,cooler,0,cooler,0,the,0
planet,0.0,in,0,one,0,the,0,cooler,0,civilisation,0,in,0,the,0,cooler,0,cooler,0,cooler,0,the,0,cooler,0,cooler,0,one,0,the,0,cooler,0,one,0,cooler,0,cooler,1,cooler,0,the,0,one,0,one,0,cooler,1
was,0.0,which,0,in,0,cooler,0,one,0,developed,0,which,0,cooler,0,one,0,one,0,one,0,cooler,0,one,0,one,0,in,0,cooler,0,one,0,in,0,one,0,one,0,one,0,cooler,0,in,0,in,0,one,0
1.48C,0.0,human,0,which,0,one,0,in,0,The,0,human,0,one,0,in,0,in,0,in,0,one,0,in,0,in,0,which,0,one,0,in,0,which,0,in,0,in,0,in,0,one,0,which,0,which,0,in,0
hotter,0.0,civilisation,0,human,0,in,0,which,0,planet,0,civilisation,0,in,0,which,0,which,0,which,0,in,0,which,0,which,0,human,0,in,0,which,0,human,0,which,0,which,0,which,0,in,0,human,0,human,0,which,0
in,0.0,developed,0,civilisation,0,which,0,human,0,was,0,developed,0,which,0,human,0,human,0,human,0,which,0,human,0,human,0,civilisation,0,which,0,human,0,civilisation,0,human,0,human,0,human,0,which,0,civilisation,0,civilisation,0,human,0
2023,0.0,The,0,developed,0,human,0,civilisation,0,1,0,The,0,human,0,civilisation,0,civilisation,0,civilisation,0,human,0,civilisation,0,civilisation,0,developed,0,human,0,civilisation,0,developed,0,civilisation,0,civilisation,0,civilisation,0,human,0,developed,0,developed,0,civilisation,0
compared,0.0,planet,0,The,0,civilisation,0,developed,0,hotter,0,planet,0,civilisation,0,developed,0,developed,0,developed,0,civilisation,0,developed,0,developed,0,The,0,civilisation,0,developed,0,The,0,developed,0,developed,0,developed,0,civilisation,0,The,0,The,0,developed,0
with,0.0,was,0,planet,0,developed,0,The,0,in,0,was,0,developed,0,The,0,The,0,The,0,developed,0,The,0,The,0,planet,0,developed,0,The,0,planet,0,The,0,The,0,The,0,developed,0,planet,0,planet,0,The,0
the,0.0,1,0,was,0,The,0,planet,0,2023,0,1,0,The,0,planet,0,planet,0,planet,0,The,0,planet,0,planet,0,was,0,The,0,planet,0,was,0,planet,0,planet,0,planet,0,The,0,was,0,was,0,planet,0
period,0.0,hotter,0,1,0,planet,0,was,0,compared,0,hotter,0,planet,0,was,0,was,0,was,0,planet,0,was,0,was,0,1,0,planet,0,was,0,1,0,was,0,was,0,was,0,planet,0,1,0,1,0,was,0
before,0.0,in,0,hotter,0,was,0,1,0,with,0,in,0,was,0,1,0,1,0,1,0,was,0,1,0,1,0,hotter,0,was,0,1,0,hotter,0,1,0,1,0,1,0,was,0,hotter,0,hotter,0,1,0
the,0.0,2023,0,in,0,1,0,hotter,0,the,0,2023,0,1,0,hotter,0,hotter,0,hotter,0,1,0,hotter,0,hotter,0,in,0,1,0,hotter,0,in,0,hotter,0,hotter,0,hotter,0,1,0,in,0,in,0,hotter,0
mass,0.0,compared,0,2023,0,hotter,0,in,0,period,0,compared,0,hotter,0,in,0,in,0,in,0,hotter,0,in,0,in,0,2023,0,hotter,0,in,0,2023,0,in,0,in,0,in,0,hotter,0,2023,0,2023,0,in,0
burning,0.0,with,0,compared,0,in,0,2023,0,before,0,with,0,in,0,2023,0,2023,0,2023,0,in,0,2023,0,2023,0,compared,0,in,0,2023,0,compared,0,2023,0,2023,0,2023,0,in,0,compared,0,compared,0,2023,0
of,0.0,the,0,with,0,2023,0,compared,0,the,0,the,0,2023,0,compared,0,compared,0,compared,0,2023,0,compared,0,compared,0,with,0,2023,0,compared,0,with,0,compared,0,compared,0,compared,0,2023,0,with,0,with,0,compared,0
fossil,0.0,period,0,the,0,compared,0,with,0,mass,0,period,0,compared,0,with,0,with,0,with,0,compared,0,with,0,with,0,the,0,compared,0,with,0,the,0,with,0,with,0,with,0,compared,0,the,0,the,0,with,0
fuels,0.0,before,0,period,0,with,0,the,0,burning,0,before,0,with,0,the,0,the,0,the,0,with,0,the,0,the,0,period,0,with,0,the,0,period,0,the,0,the,0,the,0,with,0,period,0,period,0,the,0
ignited,1.0,the,0,before,0,the,0,period,0,of,0,the,0,the,0,period,0,period,0,period,0,the,0,period,0,period,0,before,0,the,0,period,0,before,0,period,0,period,0,period,0,the,0,before,0,before,0,period,0
the,0.0,mass,0,the,0,period,0,before,0,fossil,0,mass,1,period,0,before,0,before,0,before,0,period,0,before,0,before,0,the,0,period,0,before,0,the,0,before,0,before,0,before,0,period,0,the,0,the,0,before,0
climate,0.0,burning,0,mass,0,before,0,the,0,fuels,0,burning,1,before,0,the,0,the,0,the,0,before,0,the,0,the,0,mass,0,before,0,the,0,mass,0,the,0,the,0,the,0,before,0,mass,0,mass,0,the,0
crisis,1.0,of,0,burning,0,the,0,mass,0,ignited,1,of,0,the,0,mass,0,mass,0,mass,0,the,0,mass,0,mass,0,burning,0,the,0,mass,0,burning,0,mass,0,mass,0,mass,0,the,0,burning,0,burning,0,mass,0
The,0.0,fossil,0,of,0,mass,0,burning,0,the,0,fossil,0,mass,0,burning,0,burning,0,burning,0,mass,0,burning,1,burning,0,of,0,mass,0,burning,0,of,0,burning,0,burning,0,burning,0,mass,0,of,0,of,0,burning,1
figure,0.0,fuels,0,fossil,0,burning,0,of,0,climate,0,fuels,0,burning,0,of,0,of,0,of,0,burning,0,of,0,of,0,fossil,0,burning,0,of,0,fossil,0,of,0,of,0,of,0,burning,0,fossil,0,fossil,0,of,0
is,0.0,ignited,1,fuels,0,of,0,fossil,0,crisis,0,ignited,1,of,0,fossil,0,fossil,0,fossil,0,of,0,fossil,0,fossil,0,fuels,0,of,0,fossil,0,fuels,0,fossil,0,fossil,0,fossil,0,of,0,fuels,0,fuels,0,fossil,0
very,0.0,the,0,ignited,1,fossil,0,fuels,0,The,0,the,0,fossil,0,fuels,0,fuels,0,fuels,0,fossil,0,fuels,0,fuels,0,ignited,1,fossil,0,fuels,0,ignited,1,fuels,0,fuels,0,fuels,0,fossil,0,ignited,1,ignited,1,fuels,0
close,1.0,climate,0,the,0,fuels,0,ignited,1,figure,0,climate,0,fuels,0,ignited,1,ignited,1,ignited,1,fuels,0,ignited,1,ignited,1,the,0,fuels,0,ignited,1,the,0,ignited,1,ignited,1,ignited,1,fuels,0,the,0,the,0,ignited,1
to,0.0,crisis,0,climate,0,ignited,1,the,0,is,0,crisis,0,ignited,1,the,0,the,0,the,0,ignited,1,the,0,the,0,climate,0,ignited,1,the,0,climate,0,the,0,the,0,the,0,ignited,1,climate,0,climate,0,the,0
the,0.0,The,0,crisis,0,the,0,climate,0,very,0,The,0,the,0,climate,0,climate,0,climate,0,the,0,climate,0,climate,0,crisis,0,the,0,climate,0,crisis,0,climate,0,climate,0,climate,0,the,0,crisis,0,crisis,0,climate,0
1.5C,0.0,figure,0,The,0,climate,0,crisis,0,close,0,figure,0,climate,0,crisis,0,crisis,0,crisis,0,climate,0,crisis,0,crisis,1,The,0,climate,0,crisis,0,The,0,crisis,1,crisis,0,crisis,0,climate,0,The,0,The,0,crisis,1
temperature,0.0,is,0,figure,0,crisis,0,The,0,to,0,is,0,crisis,0,The,0,The,0,The,0,crisis,0,The,0,The,0,figure,0,crisis,0,The,0,figure,0,The,0,The,0,The,0,crisis,0,figure,0,figure,0,The,0
target,1.0,very,0,is,0,The,0,figure,0,the,0,very,0,The,0,figure,0,figure,0,figure,0,The,0,figure,0,figure,0,is,0,The,0,figure,0,is,0,figure,0,figure,0,figure,0,The,0,is,0,is,0,figure,0
set,1.0,close,0,very,0,figure,0,is,0,1,0,close,0,figure,0,is,0,is,0,is,0,figure,0,is,0,is,0,very,0,figure,0,is,0,very,0,is,0,is,0,is,0,figure,0,very,0,very,0,is,0
by,0.0,to,0,close,0,is,0,very,0,temperature,0,to,0,is,0,very,0,very,0,very,0,is,0,very,0,very,0,close,0,is,0,very,0,close,0,very,0,very,0,very,0,is,0,close,0,close,0,very,0
countries,0.0,the,0,to,0,very,0,close,0,target,0,the,0,very,0,close,0,close,0,close,0,very,0,close,0,close,0,to,0,very,0,close,0,to,0,close,0,close,0,close,0,very,0,to,0,to,0,close,0
in,0.0,1,0,the,0,close,0,to,0,set,0,1,0,close,0,to,0,to,0,to,0,close,0,to,0,to,0,the,0,close,0,to,0,the,0,to,0,to,0,to,0,close,0,the,0,the,0,to,0
Paris,0.0,temperature,0,1,0,to,0,the,0,by,0,temperature,0,to,0,the,0,the,0,the,0,to,0,the,0,the,0,1,0,to,0,the,0,1,0,the,0,the,0,the,0,to,0,1,0,1,0,the,0
in,0.0,target,0,temperature,0,the,0,1,0,countries,0,target,0,the,0,1,0,1,0,1,0,the,0,1,0,1,0,temperature,0,the,0,1,0,temperature,0,1,0,1,0,1,0,the,0,temperature,0,temperature,0,1,0
2015,0.0,set,0,target,0,1,0,temperature,0,in,0,set,0,1,0,temperature,0,temperature,0,temperature,0,1,0,temperature,0,temperature,0,target,0,1,0,temperature,0,target,0,temperature,0,temperature,0,temperature,0,1,0,target,0,target,0,temperature,0
although,0.0,by,0,set,0,temperature,0,target,0,Paris,0,by,0,temperature,0,target,0,target,0,target,0,temperature,0,target,0,target,0,set,0,temperature,0,target,0,set,0,target,0,target,0,target,0,temperature,0,set,0,set,0,target,0
the,0.0,countries,0,by,0,target,0,set,0,in,0,countries,0,target,0,set,0,set,0,set,0,target,0,set,0,set,0,by,0,target,0,set,0,by,0,set,0,set,0,set,0,target,0,by,0,by,0,set,0
global,0.0,in,0,countries,0,set,0,by,0,2015,0,in,0,set,0,by,0,by,0,by,0,set,0,by,0,by,0,countries,0,set,0,by,0,countries,0,by,0,by,0,by,0,set,0,countries,0,countries,0,by,0
temperature,0.0,Paris,0,in,0,by,0,countries,0,although,0,Paris,0,by,0,countries,0,countries,0,countries,0,by,0,countries,0,countries,0,in,0,by,0,countries,0,in,0,countries,0,countries,0,countries,0,by,0,in,0,in,0,countries,0
would,0.0,in,0,Paris,0,countries,0,in,0,the,0,in,0,countries,0,in,0,in,0,in,0,countries,0,in,0,in,0,Paris,0,countries,0,in,0,Paris,0,in,0,in,0,in,0,countries,0,Paris,0,Paris,0,in,0
need,0.0,2015,0,in,0,in,0,Paris,0,global,0,2015,0,in,0,Paris,0,Paris,0,Paris,0,in,0,Paris,0,Paris,0,in,0,in,0,Paris,0,in,0,Paris,0,Paris,0,Paris,0,in,0,in,0,in,0,Paris,0
to,0.0,although,0,2015,0,Paris,0,in,0,temperature,0,although,0,Paris,0,in,0,in,0,in,0,Paris,0,in,0,in,0,2015,0,Paris,0,in,0,2015,0,in,0,in,0,in,0,Paris,0,2015,0,2015,0,in,0
be,0.0,the,0,although,0,in,0,2015,0,would,0,the,0,in,0,2015,0,2015,0,2015,0,in,0,2015,0,2015,0,although,0,in,0,2015,0,although,0,2015,0,2015,0,2015,0,in,0,although,0,although,0,2015,0
consistently,0.0,global,0,the,0,2015,0,although,0,need,0,global,0,2015,0,although,0,although,0,although,0,2015,0,although,0,although,0,the,0,2015,0,although,0,the,0,although,0,although,0,although,0,2015,0,the,0,the,0,although,0
above,1.0,temperature,0,global,0,although,0,the,0,to,0,temperature,0,although,0,the,0,the,0,the,0,although,0,the,0,the,0,global,0,although,0,the,0,global,0,the,0,the,0,the,0,although,0,global,0,global,0,the,0
1.5C,0.0,would,0,temperature,0,the,0,global,0,be,0,would,0,the,0,global,0,global,0,global,0,the,0,global,0,global,0,temperature,0,the,0,global,0,temperature,0,global,0,global,0,global,0,the,0,temperature,0,temperature,0,global,0
for,0.0,need,0,would,0,global,0,temperature,0,consistently,0,need,0,global,0,temperature,0,temperature,0,temperature,0,global,0,temperature,0,temperature,0,would,0,global,0,temperature,0,would,0,temperature,0,temperature,0,temperature,0,global,0,would,0,would,0,temperature,0
the,0.0,to,0,need,0,temperature,0,would,0,above,0,to,0,temperature,0,would,0,would,0,would,0,temperature,0,would,0,would,0,need,0,temperature,0,would,0,need,0,would,0,would,0,would,0,temperature,0,need,0,need,0,would,0
target,1.0,be,0,to,0,would,0,need,0,1,0,be,0,would,0,need,0,need,0,need,0,would,0,need,0,need,0,to,0,would,0,need,0,to,0,need,0,need,0,need,0,would,0,to,0,to,0,need,0
to,0.0,consistently,0,be,0,need,0,to,0,for,0,consistently,0,need,0,to,0,to,0,to,0,need,0,to,0,to,0,be,0,need,0,to,0,be,0,to,0,to,0,to,0,need,0,be,0,be,0,to,0
be,0.0,above,0,consistently,0,to,0,be,0,the,0,above,0,to,0,be,0,be,0,be,0,to,0,be,0,be,0,consistently,0,to,0,be,0,consistently,0,be,0,be,0,be,0,to,0,consistently,0,consistently,0,be,0
considered,0.0,1,0,above,0,be,0,consistently,0,target,0,1,0,be,0,consistently,0,consistently,0,consistently,0,be,0,consistently,0,consistently,0,above,0,be,0,consistently,0,above,0,consistently,0,consistently,0,consistently,0,be,0,above,0,above,0,consistently,0
broken,1.0,for,0,1,0,consistently,0,above,0,to,0,for,0,consistently,0,above,0,above,0,above,0,consistently,0,above,0,above,0,1,0,consistently,0,above,0,1,0,above,0,above,0,above,0,consistently,0,1,0,1,0,above,0
Scientists,0.0,the,0,for,0,above,0,1,0,be,0,the,0,above,0,1,0,1,0,1,0,above,0,1,0,1,0,for,0,above,0,1,0,for,0,1,0,1,0,1,0,above,0,for,0,for,0,1,0
