sentence_id,context,DEL,split,examples,10_fold
a5e-fragment06_56,And surely any dramatist ought to be able to move us with that final night of Holly life when his musicians including Waylon Jennings gave their places on the plane to the Big Bopper and Ritchie Valens,FALSE,test,,
a5e-fragment06_57,The author job is not merely to offer an illustrated Who 's Who entry but to turn elements of a man life into a dramatic entity,FALSE,test,,
a5e-fragment06_58,And if Holly 's too boring for that perhaps the best approach would be to write about his impact on others,FALSE,test,,
,,,test,,
a7s-fragment03_2,Jackboots beneath the serge Television,TRUE,test,,
a7s-fragment03_3,By Hugh Hebert,FALSE,test,,
a7s-fragment03_4,THERE was one point when the hair on the back of my head began to lift,FALSE,test,,
a7s-fragment03_5,Not at Paul Hill remembrance of beatings past when he could hear the sound of steel-tipped boots running to take part in the fun and once heard a principal medical officer no less telling colleagues Do n't walk his face do n't walk his face,FALSE,test,,
a7s-fragment03_6,Not even the time he was dunked head first in a tub of dubious liquid and brought up gasping for breath Make him sing God Save the Queen they shouted,FALSE,test,,
a7s-fragment03_7,Brutality as Hill describes and felt it was a bitter part of his prison life you just learnt to get down on the floor as fast as you could and cover+up as best you could,FALSE,test,,
a7s-fragment03_8,But it was Gerry Conlon account of being interrogated after the Guildford bombings that made the scalp crawl,FALSE,train,,1
a7s-fragment03_9,We know your mother works at the Royal Victoria Hospital they told him we know where your sister works and there are sectarian killings down there,FALSE,test,,
a7s-fragment03_10,They told me they could arrange an accident,FALSE,test,,
a7s-fragment03_11,And I believed they were capable of murdering my mother I honestly believe they would have murdered my mother that 's why I signed the statement,FALSE,test,,
a7s-fragment03_12,The account he gave just after his release was that the threat had been that a British soldier might accidentally shoot one of the women,FALSE,test,,
a7s-fragment03_13,A few months ago even this would have seemed improbable,FALSE,test,,
a7s-fragment03_14,You might have assumed this was the police bluffing and bullying,FALSE,test,,
a7s-fragment03_15,Yet given what we have learned about links between the security+services and the Loyalist paramilitaries in Northern Ireland and the deep suspicion about surrogate murders you ca n't shrug+off the shiver Conlon words bring,FALSE,test,,
a7s-fragment03_16,There were daunting moments in last night First Tuesday Yorkshire but few of them matched that hint of a jackboot under the blue serge,TRUE,test,,
a7s-fragment03_17,It 's right that the Guildford Four have told their stories now to Grant McKee and Ros Franey and First Tuesday the programme and the producers who dug away and did much to keep the case alive,FALSE,test,,
a7s-fragment03_18,And they told it without on-screen questioning though the programme is skilfully structured to give it a coherence it might have lacked,FALSE,train,,4
a7s-fragment03_19,Carole Richardson is the most haunting face,FALSE,test,,
a7s-fragment03_20,You have to hope that its blankness will slowly dissolve and let+in life,FALSE,test,,
a7s-fragment03_21,Just once a couple of tears rolled+down,FALSE,test,,
a7s-fragment03_22,It was when she described seeing film of the results of the bombing on television and thinking They think I did that,FALSE,test,,
a7s-fragment03_23,Armstrong seems the least permanently damaged on the surface,FALSE,train,,2
a7s-fragment03_24,He pays tribute to his treatment at Gartree prison he apologises to the bomb victims families that they have had to keep reminding them of their loss But we had to fight for our freedom,FALSE,test,,
a7s-fragment03_25,Hill expresses the way time has cheated them his daughter was born while he was remanded in custody and is now 14 She would change dramatically and I did n't feel a change in myself mentally,FALSE,test,,
a7s-fragment03_26,I 'm still 20 in my head,FALSE,test,,
a7s-fragment03_27,Nothing 's happened to me,FALSE,test,,
a7s-fragment03_28,I have n't lived,FALSE,test,,
a7s-fragment03_29,But again it was Conlon the slightly wild-eyed Irish poet of the quartet articulate flamboyant remember that extraordinary exit through the front door of the Old Bailey who cut deep into the collective conscience,FALSE,test,,
a7s-fragment03_30,He described being taken over the years to see his sick and finally dying and almost certainly innocent father in another prison,FALSE,test,,
a7s-fragment03_31,He was convicted with the Maguires in the parallel case of a bomb factory,FALSE,test,,
a7s-fragment03_32,And he tells how none of the assembled guards and officials could look his father in the eye as he protested his innocence,FALSE,test,,
a7s-fragment03_33,Only the nurses could do that,FALSE,test,,
a7s-fragment03_34,And at the end Conlon drew the one hopeful conclusion If this stops capital punishment ever coming+back the time I 've spent in prison will be well worth it,FALSE,test,,
a7s-fragment03_35,If this stops another innocent person going to prison it 'll be well worth it,FALSE,test,,
a7s-fragment03_36,I 've had numerous prison governors say to me Yes Conlon we know you 're innocent but there 's nothing we can do about it,FALSE,test,,
a7s-fragment03_37,We get a custody order and that 's it,FALSE,test,,
a7s-fragment03_38,What sort of system of justice is that,FALSE,test,,
a7s-fragment03_39,IT was n't the only programme last night to shine light into dirty corners,TRUE,test,,
a7s-fragment03_40,Inside The Brotherhood Granada produced by Claudia Milne and Martin Short dug into the most notorious area of Masonic influence local government,FALSE,test,,
a7s-fragment03_41,In Southend where 3 of the 50 adult males are reckoned to be Masons it went into the case of what you might call Preferential Allocation of Council Property and the battle of one councillor Christopher Hudson to break the grip of the men on the Square We ca n't have a secret society operating within the framework of a democracy he said,FALSE,test,,
a7s-fragment03_42,It 's a paradox it 's a nonsense,FALSE,test,,
a7s-fragment03_1,Though over the years from Southend to Tyneside and the Government own Property Services Agency there 's all too much evidence that this is exactly what we do have,FALSE,test,,
a7t-fragment01_2,The US sets its compass on two trading oceans Notebook,TRUE,test,,
a7t-fragment01_3,By Edited by Alex Brummer,FALSE,test,,
a7t-fragment01_4,CANBERRA may seem an awful long way from exchanges on the floor of the House of Commons over the European Monetary System,FALSE,test,,
a7t-fragment01_5,But were it not for the perceived economic might of a more unified Economic Community the dozen or so nations of the Pacific Rim who have been meeting in Australia might not have bothered,FALSE,test,,
a7t-fragment01_6,The first albeit tenative steps towards forming a new Pacific-based economic union display an astute awareness of the way events are moving within Europe movements with which Number 10 has yet to come to grips,FALSE,test,,
a7t-fragment01_7,Not so long ago it seemed as+if the world was to divide into three main trading blocks the EC based around the West German economy a Northern American block based around the US-Canadian free trade area and a Pacific unit incorporating the Asian tigers with Japan and the yen at the centre,TRUE,test,,
a7t-fragment01_8,But the Metternich-like skills of the US Secretary of State Mr James Baker are ensuring that America maintains a strong stake in each forum,FALSE,test,,
a7t-fragment01_9,It firstly boldly asked for a seat at the top table at the European Community a suggestion rudely rebuffed,FALSE,test,,
a7t-fragment01_10,The US has talked of a genuine North American free trade zone incorporating the US Canada and Mexico which would have the best of all worlds with high-technology skills and a cheap labour+force south of the Rio Grande,FALSE,test,,
a7t-fragment01_11,Now it is making a third bid for influence,FALSE,test,,
a7t-fragment01_12,It has turned+up in Canberra with Japan to develop Asia Pacific Economic Co-operation APEC and a new 12-nation organisation which will mimic the role of the Organisation for Economic Co-operation and Development in Europe,FALSE,test,,
a7t-fragment01_13,Preliminary steps taken to conduct studies on trade technology and investment flows in the region may seem insignificant,FALSE,test,,
a7t-fragment01_14,But Mr Baker plainly views it as otherwise,FALSE,test,,
a7t-fragment01_15,He noted that the Canberra meeting is the start of something which could grow into a very significant development not only for the region but for the global economy,FALSE,test,,
a7t-fragment01_16,If the more economically puny ASEAN countries Indonesia Malaysia Singapore Brunei Thailand and the Philippines were to bury their reservations then the high growth from other partners including such tigers as Thailand and South Korea alongside the more mature economies of Japan and Australia could mean a dynamic coalition,TRUE,test,,
